WP, 11, 2014072700,   , MTWC,   0, 114N, 1544E,  25,    0, TD
WP, 11, 2014080512,   , MTWC,   0, 208N, 1300E,  85,    0, TY
WP, 11, 2014080518,   , MTWC,   0, 217N, 1301E,  85,    0, TY
WP, 11, 2014080600,   , MTWC,   0, 224N, 1303E,  90,    0, TY
WP, 11, 2014080606,   , MTWC,   0, 231N, 1307E,  95,    0, TY
WP, 11, 2014080612,   , MTWC,   0, 236N, 1311E, 100,    0, TY
WP, 11, 2014080618,   , MTWC,   0, 242N, 1314E, 100,    0, TY
WP, 11, 2014080700,   , MTWC,   0, 248N, 1317E, 100,    0, TY
WP, 11, 2014080706,   , MTWC,   0, 256N, 1316E,  95,    0, TY
WP, 11, 2014080712,   , MTWC,   0, 261N, 1317E,  95,    0, TY
WP, 11, 2014080718,   , MTWC,   0, 267N, 1315E,  95,    0, TY
WP, 11, 2014080800,   , MTWC,   0, 272N, 1316E,  90,    0, TY
WP, 11, 2014080806,   , MTWC,   0, 282N, 1316E,  85,    0, TY
WP, 11, 2014080812,   , MTWC,   0, 287N, 1317E,  80,    0, TY
WP, 11, 2014080818,   , MTWC,   0, 295N, 1320E,  80,    0, TY
WP, 11, 2014080900,   , MTWC,   0, 304N, 1323E,  80,    0, TY
WP, 11, 2014080906,   , MTWC,   0, 313N, 1325E,  85,    0, TY
WP, 11, 2014080912,   , MTWC,   0, 322N, 1331E,  85,    0, TY
WP, 11, 2014080918,   , MTWC,   0, 330N, 1334E,  85,    0, TY
WP, 11, 2014081000,   , MTWC,   0, 342N, 1343E,  60,    0, TS
WP, 11, 2014081006,   , MTWC,   0, 364N, 1355E,  50,    0, TS
WP, 11, 2014081012,   , MTWC,   0, 389N, 1368E,  50,    0, TS
WP, 11, 2014081018,   , MTWC,   0, 410N, 1372E,  45,    0, EX
WP, 11, 2014081100,   , MTWC,   0, 430N, 1371E,  45,    0, EX
WP, 11, 2014081106,   , MTWC,   0, 435N, 1370E,  45,    0, EX
WP, 11, 2014081112,   , MTWC,   0, 443N, 1373E,  45,    0, EX
WP, 11, 2014081118,   , MTWC,   0, 450N, 1371E,  45,    0, EX
WP, 11, 2014081200,   , MTWC,   0, 453N, 1377E,  45,    0, EX
WP, 11, 2014081206,   , MTWC,   0, 461N, 1386E,  45,    0, EX
WP, 11, 2014081212,   , MTWC,   0, 465N, 1395E,  45,    0, EX
WP, 11, 2014081218,   , MTWC,   0, 468N, 1406E,  45,    0, EX
WP, 11, 2014081300,   , MTWC,   0, 476N, 1427E,  45,    0, EX
WP, 11, 2014081306,   , MTWC,   0, 483N, 1443E,  45,    0, EX
WP, 11, 2014081312,   , MTWC,   0, 484N, 1451E,  45,    0, EX
WP, 11, 2014081318,   , MTWC,   0, 482N, 1461E,  45,    0, EX
WP, 11, 2014081400,   , MTWC,   0, 479N, 1472E,  40,    0, EX
WP, 11, 2014081406,   , MTWC,   0, 477N, 1483E,  40,    0, EX
WP, 11, 2014081412,   , MTWC,   0, 473N, 1493E,  40,    0, EX
WP, 11, 2014081418,   , MTWC,   0, 472N, 1505E,  40,    0, EX
WP, 11, 2014081500,   , MTWC,   0, 470N, 1519E,  40,    0, EX
